dateTime,timestamp,status,latitude,latitudeDirection,longitude,longitudeDirection,speedOverGround,trueCourse,dateStamp,magVariation,magVariationDirection
2019-04-30 23:00:55.055664,23:00:55,A,3259.53223,N,09645.47100,W,0.089,,2019-04-30,,
2019-04-30 23:00:58.058355,23:00:58,A,3259.53223,N,09645.47090,W,0.071,,2019-04-30,,
2019-04-30 23:01:01.060986,23:01:01,A,3259.53206,N,09645.47081,W,0.042,,2019-04-30,,
2019-04-30 23:01:04.059744,23:01:04,A,3259.53186,N,09645.47068,W,0.064,,2019-04-30,,
2019-04-30 23:01:09.053830,23:01:09,A,3259.53177,N,09645.47056,W,0.131,,2019-04-30,,
2019-04-30 23:01:12.057775,23:01:12,A,3259.53183,N,09645.47053,W,0.036,,2019-04-30,,
2019-04-30 23:01:15.059383,23:01:15,A,3259.53176,N,09645.47047,W,0.044,,2019-04-30,,
2019-04-30 23:01:18.059236,23:01:18,A,3259.53175,N,09645.47045,W,0.1,,2019-04-30,,
2019-04-30 23:01:21.058447,23:01:21,A,3259.53166,N,09645.47043,W,0.05,,2019-04-30,,
2019-04-30 23:01:24.058932,23:01:24,A,3259.53168,N,09645.47047,W,0.002,,2019-04-30,,
2019-04-30 23:01:27.060139,23:01:27,A,3259.53175,N,09645.47058,W,0.081,,2019-04-30,,
2019-04-30 23:01:30.057997,23:01:30,A,3259.53185,N,09645.47074,W,0.041,,2019-04-30,,
2019-04-30 23:01:33.055270,23:01:33,A,3259.53185,N,09645.47077,W,0.099,,2019-04-30,,
2019-04-30 23:01:36.058837,23:01:36,A,3259.53194,N,09645.47080,W,0.028,,2019-04-30,,
2019-04-30 23:01:39.056239,23:01:39,A,3259.53199,N,09645.47083,W,0.069,,2019-04-30,,
2019-04-30 23:01:42.055940,23:01:42,A,3259.53186,N,09645.47087,W,0.162,,2019-04-30,,
2019-04-30 23:01:45.058358,23:01:45,A,3259.53175,N,09645.47091,W,0.006,,2019-04-30,,
2019-04-30 23:01:48.057801,23:01:48,A,3259.53172,N,09645.47093,W,0.033,,2019-04-30,,
2019-04-30 23:01:51.055366,23:01:51,A,3259.53157,N,09645.47089,W,0.09,,2019-04-30,,
2019-04-30 23:01:54.057934,23:01:54,A,3259.53154,N,09645.47082,W,0.115,,2019-04-30,,
2019-04-30 23:01:57.056563,23:01:57,A,3259.53134,N,09645.47074,W,0.084,,2019-04-30,,
2019-04-30 23:02:00.057866,23:02:00,A,3259.53137,N,09645.47065,W,0.056,,2019-04-30,,
2019-04-30 23:02:03.056798,23:02:03,A,3259.53125,N,09645.47049,W,0.085,,2019-04-30,,
2019-04-30 23:02:06.064287,23:02:06,A,3259.53116,N,09645.47037,W,0.21,,2019-04-30,,
2019-04-30 23:02:09.055855,23:02:09,A,3259.53116,N,09645.47024,W,0.026,,2019-04-30,,
2019-04-30 23:02:12.057006,23:02:12,A,3259.53116,N,09645.47011,W,0.079,,2019-04-30,,
2019-04-30 23:02:15.055993,23:02:15,A,3259.53122,N,09645.46996,W,0.108,,2019-04-30,,
2019-04-30 23:02:18.055217,23:02:18,A,3259.53126,N,09645.46988,W,0.047,,2019-04-30,,
2019-04-30 23:02:23.054910,23:02:23,A,3259.53127,N,09645.46983,W,0.047,,2019-04-30,,
2019-04-30 23:02:26.060019,23:02:26,A,3259.53127,N,09645.46989,W,0.056,,2019-04-30,,
2019-04-30 23:02:29.052939,23:02:29,A,3259.53130,N,09645.47001,W,0.045,,2019-04-30,,
2019-04-30 23:02:34.058348,23:02:34,A,3259.53140,N,09645.47030,W,0.124,,2019-04-30,,
2019-04-30 23:02:37.055835,23:02:37,A,3259.53148,N,09645.47046,W,0.152,,2019-04-30,,
2019-04-30 23:02:42.059843,23:02:42,A,3259.53154,N,09645.47067,W,0.075,,2019-04-30,,
2019-04-30 23:02:45.056920,23:02:45,A,3259.53154,N,09645.47076,W,0.096,,2019-04-30,,
2019-04-30 23:02:48.057700,23:02:48,A,3259.53166,N,09645.47077,W,0.05,,2019-04-30,,
2019-04-30 23:02:51.056338,23:02:51,A,3259.53173,N,09645.47073,W,0.109,,2019-04-30,,
2019-04-30 23:02:54.059135,23:02:54,A,3259.53176,N,09645.47073,W,0.037,,2019-04-30,,
2019-04-30 23:02:57.056594,23:02:57,A,3259.53174,N,09645.47066,W,0.07,,2019-04-30,,
2019-04-30 23:03:00.060576,23:03:00,A,3259.53168,N,09645.47052,W,0.053,,2019-04-30,,
2019-04-30 23:03:03.057721,23:03:03,A,3259.53161,N,09645.47046,W,0.079,,2019-04-30,,
2019-04-30 23:03:08.056183,23:03:08,A,3259.53172,N,09645.47042,W,0.178,,2019-04-30,,
2019-04-30 23:03:11.057646,23:03:11,A,3259.53182,N,09645.47046,W,0.039,,2019-04-30,,
2019-04-30 23:03:14.062607,23:03:14,A,3259.53182,N,09645.47047,W,0.074,,2019-04-30,,
2019-04-30 23:03:17.055332,23:03:17,A,3259.53189,N,09645.47050,W,0.07,,2019-04-30,,
2019-04-30 23:03:20.055907,23:03:20,A,3259.53198,N,09645.47052,W,0.133,,2019-04-30,,
2019-04-30 23:03:25.058095,23:03:25,A,3259.53215,N,09645.47073,W,0.142,,2019-04-30,,
2019-04-30 23:03:28.059116,23:03:28,A,3259.53224,N,09645.47078,W,0.075,,2019-04-30,,
2019-04-30 23:03:31.054289,23:03:31,A,3259.53224,N,09645.47082,W,0.019,,2019-04-30,,
2019-04-30 23:03:34.058309,23:03:34,A,3259.53211,N,09645.47084,W,0.106,,2019-04-30,,
2019-04-30 23:03:37.054754,23:03:37,A,3259.53205,N,09645.47083,W,0.036,,2019-04-30,,
2019-04-30 23:03:40.057007,23:03:40,A,3259.53193,N,09645.47082,W,0.128,,2019-04-30,,
2019-04-30 23:03:45.056180,23:03:45,A,3259.53172,N,09645.47067,W,0.115,,2019-04-30,,
2019-04-30 23:03:48.058185,23:03:48,A,3259.53158,N,09645.47060,W,0.053,,2019-04-30,,
2019-04-30 23:03:51.056843,23:03:51,A,3259.53141,N,09645.47050,W,0.071,,2019-04-30,,
2019-04-30 23:03:54.057159,23:03:54,A,3259.53138,N,09645.47042,W,0.054,,2019-04-30,,
2019-04-30 23:03:57.055227,23:03:57,A,3259.53133,N,09645.47038,W,0.061,,2019-04-30,,
2019-04-30 23:04:02.058404,23:04:02,A,3259.53122,N,09645.47033,W,0.025,,2019-04-30,,
2019-04-30 23:04:05.061274,23:04:05,A,3259.53117,N,09645.47030,W,0.03,,2019-04-30,,
2019-04-30 23:04:08.057258,23:04:08,A,3259.53116,N,09645.47036,W,0.139,,2019-04-30,,
2019-04-30 23:04:11.056446,23:04:11,A,3259.53114,N,09645.47045,W,0.038,,2019-04-30,,
2019-04-30 23:04:14.057693,23:04:14,A,3259.53116,N,09645.47055,W,0.071,,2019-04-30,,
2019-04-30 23:04:17.056580,23:04:17,A,3259.53112,N,09645.47070,W,0.058,,2019-04-30,,
2019-04-30 23:04:20.058931,23:04:20,A,3259.53127,N,09645.47099,W,0.338,,2019-04-30,,
2019-04-30 23:04:23.055693,23:04:23,A,3259.53112,N,09645.47115,W,0.031,,2019-04-30,,
2019-04-30 23:04:26.057710,23:04:26,A,3259.53118,N,09645.47138,W,0.123,,2019-04-30,,
2019-04-30 23:04:29.053572,23:04:29,A,3259.53118,N,09645.47148,W,0.107,,2019-04-30,,
2019-04-30 23:04:32.058101,23:04:32,A,3259.53135,N,09645.47162,W,0.01,,2019-04-30,,
2019-04-30 23:04:35.056204,23:04:35,A,3259.53150,N,09645.47175,W,0.084,,2019-04-30,,
2019-04-30 23:04:38.057867,23:04:38,A,3259.53154,N,09645.47180,W,0.088,,2019-04-30,,
2019-04-30 23:04:41.054491,23:04:41,A,3259.53159,N,09645.47187,W,0.228,,2019-04-30,,
2019-04-30 23:04:44.057733,23:04:44,A,3259.53164,N,09645.47188,W,0.082,,2019-04-30,,
2019-04-30 23:04:47.052998,23:04:47,A,3259.53159,N,09645.47180,W,0.064,,2019-04-30,,
2019-04-30 23:04:50.057878,23:04:50,A,3259.53163,N,09645.47176,W,0.038,,2019-04-30,,
2019-04-30 23:04:53.055164,23:04:53,A,3259.53155,N,09645.47168,W,0.109,,2019-04-30,,
2019-04-30 23:04:56.057731,23:04:56,A,3259.53153,N,09645.47160,W,0.229,,2019-04-30,,
2019-04-30 23:04:59.056042,23:04:59,A,3259.53149,N,09645.47152,W,0.199,,2019-04-30,,
2019-04-30 23:05:02.056531,23:05:02,A,3259.53164,N,09645.47152,W,0.049,,2019-04-30,,
2019-04-30 23:05:05.057723,23:05:05,A,3259.53179,N,09645.47155,W,0.054,,2019-04-30,,
2019-04-30 23:05:08.056175,23:05:08,A,3259.53172,N,09645.47156,W,0.073,,2019-04-30,,
2019-04-30 23:05:11.056062,23:05:11,A,3259.53176,N,09645.47159,W,0.018,,2019-04-30,,
2019-04-30 23:05:14.057935,23:05:14,A,3259.53182,N,09645.47159,W,0.079,,2019-04-30,,
2019-04-30 23:05:17.055030,23:05:17,A,3259.53198,N,09645.47165,W,0.051,,2019-04-30,,
2019-04-30 23:05:20.056531,23:05:20,A,3259.53225,N,09645.47167,W,0.055,,2019-04-30,,
2019-04-30 23:05:25.056690,23:05:25,A,3259.53243,N,09645.47165,W,0.077,,2019-04-30,,
2019-04-30 23:05:28.057490,23:05:28,A,3259.53265,N,09645.47169,W,0.026,,2019-04-30,,
2019-04-30 23:05:31.057269,23:05:31,A,3259.53270,N,09645.47165,W,0.263,,2019-04-30,,
2019-04-30 23:05:34.057278,23:05:34,A,3259.53274,N,09645.47157,W,0.076,,2019-04-30,,
2019-04-30 23:05:37.054731,23:05:37,A,3259.53282,N,09645.47148,W,0.117,,2019-04-30,,
2019-04-30 23:05:40.057994,23:05:40,A,3259.53273,N,09645.47136,W,0.005,,2019-04-30,,
2019-04-30 23:05:43.056751,23:05:43,A,3259.53261,N,09645.47127,W,0.09,,2019-04-30,,
2019-04-30 23:05:46.057412,23:05:46,A,3259.53242,N,09645.47121,W,0.148,,2019-04-30,,
2019-04-30 23:05:49.054269,23:05:49,A,3259.53233,N,09645.47113,W,0.125,,2019-04-30,,
2019-04-30 23:05:52.058108,23:05:52,A,3259.53230,N,09645.47103,W,0.06,,2019-04-30,,
2019-04-30 23:05:55.056178,23:05:55,A,3259.53220,N,09645.47096,W,0.015,,2019-04-30,,
2019-04-30 23:05:58.058028,23:05:58,A,3259.53202,N,09645.47093,W,0.054,,2019-04-30,,
2019-04-30 23:06:01.056089,23:06:01,A,3259.53178,N,09645.47087,W,0.051,,2019-04-30,,
2019-04-30 23:06:04.058988,23:06:04,A,3259.53167,N,09645.47088,W,0.155,,2019-04-30,,
2019-04-30 23:06:07.053749,23:06:07,A,3259.53150,N,09645.47081,W,0.107,,2019-04-30,,
2019-04-30 23:06:10.058417,23:06:10,A,3259.53154,N,09645.47079,W,0.098,,2019-04-30,,
2019-04-30 23:06:13.055061,23:06:13,A,3259.53153,N,09645.47077,W,0.073,,2019-04-30,,
2019-04-30 23:06:16.056906,23:06:16,A,3259.53146,N,09645.47079,W,0.17,,2019-04-30,,
2019-04-30 23:06:19.054730,23:06:19,A,3259.53149,N,09645.47084,W,0.105,,2019-04-30,,
2019-04-30 23:06:22.057924,23:06:22,A,3259.53143,N,09645.47088,W,0.045,,2019-04-30,,
2019-04-30 23:06:25.054765,23:06:25,A,3259.53148,N,09645.47087,W,0.012,,2019-04-30,,
2019-04-30 23:06:28.057093,23:06:28,A,3259.53154,N,09645.47087,W,0.049,,2019-04-30,,
2019-04-30 23:06:31.055713,23:06:31,A,3259.53144,N,09645.47080,W,0.133,,2019-04-30,,
2019-04-30 23:06:34.056598,23:06:34,A,3259.53148,N,09645.47072,W,0.077,,2019-04-30,,
2019-04-30 23:06:37.056012,23:06:37,A,3259.53142,N,09645.47067,W,0.006,,2019-04-30,,
2019-04-30 23:06:40.058142,23:06:40,A,3259.53139,N,09645.47061,W,0.126,,2019-04-30,,
2019-04-30 23:06:43.055081,23:06:43,A,3259.53136,N,09645.47053,W,0.078,,2019-04-30,,
2019-04-30 23:06:46.058116,23:06:46,A,3259.53132,N,09645.47043,W,0.064,,2019-04-30,,
2019-04-30 23:06:49.055662,23:06:49,A,3259.53122,N,09645.47029,W,0.236,,2019-04-30,,
2019-04-30 23:06:52.056914,23:06:52,A,3259.53102,N,09645.47023,W,0.041,,2019-04-30,,
2019-04-30 23:06:55.055564,23:06:55,A,3259.53085,N,09645.47001,W,0.06,,2019-04-30,,
2019-04-30 23:06:58.057065,23:06:58,A,3259.53070,N,09645.46990,W,0.037,,2019-04-30,,
2019-04-30 23:07:01.055283,23:07:01,A,3259.53064,N,09645.46979,W,0.049,,2019-04-30,,
2019-04-30 23:07:09.056554,23:07:09,A,3259.53069,N,09645.46979,W,0.079,,2019-04-30,,
2019-04-30 23:07:12.058009,23:07:12,A,3259.53087,N,09645.46986,W,0.086,,2019-04-30,,
2019-04-30 23:07:15.055027,23:07:15,A,3259.53095,N,09645.46992,W,0.087,,2019-04-30,,
2019-04-30 23:07:18.058082,23:07:18,A,3259.53097,N,09645.47000,W,0.044,,2019-04-30,,
2019-04-30 23:07:21.057041,23:07:21,A,3259.53105,N,09645.47010,W,0.027,,2019-04-30,,
2019-04-30 23:07:24.057999,23:07:24,A,3259.53113,N,09645.47018,W,0.204,,2019-04-30,,
2019-04-30 23:07:27.053702,23:07:27,A,3259.53105,N,09645.47029,W,0.044,,2019-04-30,,
2019-04-30 23:07:32.057963,23:07:32,A,3259.53103,N,09645.47037,W,0.073,,2019-04-30,,
2019-04-30 23:07:35.055323,23:07:35,A,3259.53116,N,09645.47042,W,0.038,,2019-04-30,,
2019-04-30 23:07:38.057308,23:07:38,A,3259.53121,N,09645.47046,W,0.075,,2019-04-30,,
2019-04-30 23:07:41.056108,23:07:41,A,3259.53129,N,09645.47044,W,0.05,,2019-04-30,,
2019-04-30 23:07:44.056996,23:07:44,A,3259.53139,N,09645.47046,W,0.049,,2019-04-30,,
2019-04-30 23:07:47.055191,23:07:47,A,3259.53152,N,09645.47052,W,0.084,,2019-04-30,,
2019-04-30 23:07:50.061195,23:07:50,A,3259.53167,N,09645.47056,W,0.061,,2019-04-30,,
2019-04-30 23:07:53.057060,23:07:53,A,3259.53181,N,09645.47059,W,0.017,,2019-04-30,,
2019-04-30 23:07:56.056010,23:07:56,A,3259.53191,N,09645.47065,W,0.053,,2019-04-30,,
2019-04-30 23:07:59.055822,23:07:59,A,3259.53194,N,09645.47071,W,0.131,,2019-04-30,,
2019-04-30 23:08:02.059266,23:08:02,A,3259.53198,N,09645.47081,W,0.033,,2019-04-30,,
2019-04-30 23:08:05.064258,23:08:05,A,3259.53202,N,09645.47089,W,0.098,,2019-04-30,,
2019-04-30 23:08:08.058969,23:08:08,A,3259.53194,N,09645.47093,W,0.24,,2019-04-30,,
2019-04-30 23:08:11.057015,23:08:11,A,3259.53191,N,09645.47097,W,0.052,,2019-04-30,,
2019-04-30 23:08:14.054571,23:08:14,A,3259.53185,N,09645.47101,W,0.023,,2019-04-30,,
2019-04-30 23:08:19.056814,23:08:19,A,3259.53163,N,09645.47102,W,0.097,,2019-04-30,,
2019-04-30 23:08:22.059216,23:08:22,A,3259.53140,N,09645.47097,W,0.071,,2019-04-30,,
2019-04-30 23:08:25.054899,23:08:25,A,3259.53127,N,09645.47093,W,0.046,,2019-04-30,,
2019-04-30 23:08:28.058452,23:08:28,A,3259.53120,N,09645.47092,W,0.16,,2019-04-30,,
2019-04-30 23:08:31.057132,23:08:31,A,3259.53119,N,09645.47085,W,0.068,,2019-04-30,,
2019-04-30 23:08:34.058670,23:08:34,A,3259.53111,N,09645.47079,W,0.034,,2019-04-30,,
2019-04-30 23:08:37.056969,23:08:37,A,3259.53102,N,09645.47073,W,0.081,,2019-04-30,,
2019-04-30 23:08:40.058507,23:08:40,A,3259.53093,N,09645.47069,W,0.089,,2019-04-30,,
2019-04-30 23:08:43.053633,23:08:43,A,3259.53083,N,09645.47061,W,0.033,,2019-04-30,,
2019-04-30 23:08:46.058082,23:08:46,A,3259.53071,N,09645.47051,W,0.003,,2019-04-30,,
2019-04-30 23:08:49.057620,23:08:49,A,3259.53050,N,09645.47041,W,0.061,,2019-04-30,,
2019-04-30 23:08:52.057433,23:08:52,A,3259.53038,N,09645.47036,W,0.198,,2019-04-30,,
2019-04-30 23:08:55.056799,23:08:55,A,3259.53042,N,09645.47036,W,0.047,,2019-04-30,,
2019-04-30 23:08:58.057724,23:08:58,A,3259.53043,N,09645.47035,W,0.058,,2019-04-30,,
2019-04-30 23:09:01.056863,23:09:01,A,3259.53043,N,09645.47036,W,0.179,,2019-04-30,,
2019-04-30 23:09:04.058294,23:09:04,A,3259.53039,N,09645.47040,W,0.076,,2019-04-30,,
2019-04-30 23:09:09.057096,23:09:09,A,3259.53034,N,09645.47041,W,0.096,,2019-04-30,,
2019-04-30 23:09:12.056206,23:09:12,A,3259.53022,N,09645.47036,W,0.05,,2019-04-30,,
2019-04-30 23:09:17.056490,23:09:17,A,3259.53009,N,09645.47030,W,0.054,,2019-04-30,,
2019-04-30 23:09:20.057945,23:09:20,A,3259.53000,N,09645.47026,W,0.057,,2019-04-30,,
2019-04-30 23:09:23.053848,23:09:23,A,3259.52982,N,09645.47020,W,0.043,,2019-04-30,,
2019-04-30 23:09:26.057869,23:09:26,A,3259.52976,N,09645.47013,W,0.083,,2019-04-30,,
2019-04-30 23:09:29.057159,23:09:29,A,3259.52965,N,09645.47008,W,0.128,,2019-04-30,,
2019-04-30 23:09:32.057895,23:09:32,A,3259.52960,N,09645.47006,W,0.04,,2019-04-30,,
2019-04-30 23:09:35.057110,23:09:35,A,3259.52953,N,09645.47005,W,0.015,,2019-04-30,,
2019-04-30 23:09:38.057961,23:09:38,A,3259.52955,N,09645.47007,W,0.028,,2019-04-30,,
2019-04-30 23:09:41.054984,23:09:41,A,3259.52958,N,09645.47006,W,0.018,,2019-04-30,,
2019-04-30 23:09:44.056942,23:09:44,A,3259.52965,N,09645.47002,W,0.119,,2019-04-30,,
2019-04-30 23:09:47.055033,23:09:47,A,3259.52982,N,09645.46997,W,0.056,,2019-04-30,,
2019-04-30 23:09:52.057206,23:09:52,A,3259.52988,N,09645.47002,W,0.104,,2019-04-30,,
2019-04-30 23:09:55.054980,23:09:55,A,3259.52991,N,09645.47005,W,0.109,,2019-04-30,,
2019-04-30 23:09:58.058134,23:09:58,A,3259.52990,N,09645.47004,W,0.093,,2019-04-30,,
2019-04-30 23:10:01.057698,23:10:01,A,3259.52986,N,09645.47001,W,0.039,,2019-04-30,,
2019-04-30 23:10:04.060192,23:10:04,A,3259.52985,N,09645.46996,W,0.004,,2019-04-30,,
2019-04-30 23:10:07.057560,23:10:07,A,3259.52981,N,09645.46990,W,0.027,,2019-04-30,,
2019-04-30 23:10:10.059903,23:10:10,A,3259.52982,N,09645.46986,W,0.038,,2019-04-30,,
2019-04-30 23:10:13.056642,23:10:13,A,3259.52977,N,09645.46987,W,0.058,,2019-04-30,,
2019-04-30 23:10:16.058049,23:10:16,A,3259.52984,N,09645.46984,W,0.03,,2019-04-30,,
2019-04-30 23:10:19.057840,23:10:19,A,3259.52994,N,09645.46980,W,0.156,,2019-04-30,,
2019-04-30 23:10:22.058770,23:10:22,A,3259.53006,N,09645.46978,W,0.089,,2019-04-30,,
2019-04-30 23:10:25.055031,23:10:25,A,3259.53019,N,09645.46974,W,0.09,,2019-04-30,,
2019-04-30 23:10:28.057000,23:10:28,A,3259.53037,N,09645.46971,W,0.082,,2019-04-30,,
2019-04-30 23:10:31.055759,23:10:31,A,3259.53040,N,09645.46968,W,0.107,,2019-04-30,,
2019-04-30 23:10:34.056811,23:10:34,A,3259.53048,N,09645.46964,W,0.072,,2019-04-30,,
2019-04-30 23:10:37.055994,23:10:37,A,3259.53044,N,09645.46958,W,0.074,,2019-04-30,,
2019-04-30 23:10:40.058819,23:10:40,A,3259.53043,N,09645.46951,W,0.017,,2019-04-30,,
2019-04-30 23:10:43.054670,23:10:43,A,3259.53036,N,09645.46944,W,0.037,,2019-04-30,,
2019-04-30 23:10:46.056851,23:10:46,A,3259.53040,N,09645.46938,W,0.072,,2019-04-30,,
2019-04-30 23:10:49.055742,23:10:49,A,3259.53042,N,09645.46936,W,0.123,,2019-04-30,,
2019-04-30 23:10:52.056993,23:10:52,A,3259.53044,N,09645.46938,W,0.038,,2019-04-30,,
2019-04-30 23:10:55.057588,23:10:55,A,3259.53050,N,09645.46934,W,0.057,,2019-04-30,,
2019-04-30 23:10:58.058663,23:10:58,A,3259.53039,N,09645.46935,W,0.148,,2019-04-30,,
2019-04-30 23:11:01.053082,23:11:01,A,3259.53045,N,09645.46935,W,0.011,,2019-04-30,,
2019-04-30 23:11:08.057885,23:11:08,A,3259.53059,N,09645.46952,W,0.088,,2019-04-30,,
2019-04-30 23:11:11.057572,23:11:11,A,3259.53059,N,09645.46959,W,0.066,,2019-04-30,,
2019-04-30 23:11:14.057766,23:11:14,A,3259.53052,N,09645.46963,W,0.13,,2019-04-30,,
2019-04-30 23:11:17.056470,23:11:17,A,3259.53056,N,09645.46964,W,0.018,,2019-04-30,,
2019-04-30 23:11:20.057625,23:11:20,A,3259.53049,N,09645.46962,W,0.218,,2019-04-30,,
2019-04-30 23:11:23.053351,23:11:23,A,3259.53052,N,09645.46959,W,0.039,,2019-04-30,,
2019-04-30 23:11:28.057540,23:11:28,A,3259.53041,N,09645.46950,W,0.072,,2019-04-30,,
2019-04-30 23:11:31.056026,23:11:31,A,3259.53045,N,09645.46944,W,0.036,,2019-04-30,,
2019-04-30 23:11:34.056693,23:11:34,A,3259.53037,N,09645.46939,W,0.069,,2019-04-30,,
2019-04-30 23:11:37.055739,23:11:37,A,3259.53037,N,09645.46937,W,0.071,,2019-04-30,,
2019-04-30 23:11:40.058146,23:11:40,A,3259.53030,N,09645.46933,W,0.014,,2019-04-30,,
2019-04-30 23:11:43.055865,23:11:43,A,3259.53023,N,09645.46929,W,0.035,,2019-04-30,,
2019-04-30 23:11:46.057517,23:11:46,A,3259.53026,N,09645.46923,W,0.184,,2019-04-30,,
2019-04-30 23:11:49.054680,23:11:49,A,3259.53028,N,09645.46921,W,0.055,,2019-04-30,,
2019-04-30 23:11:52.055034,23:11:52,A,3259.53027,N,09645.46915,W,0.073,,2019-04-30,,
2019-04-30 23:11:57.054746,23:11:57,A,3259.53028,N,09645.46905,W,0.064,,2019-04-30,,
2019-04-30 23:12:00.058031,23:12:00,A,3259.53024,N,09645.46904,W,0.022,,2019-04-30,,
2019-04-30 23:12:03.054919,23:12:03,A,3259.53023,N,09645.46905,W,0.024,,2019-04-30,,
2019-04-30 23:12:05.065155,23:12:05,A,3259.53008,N,09645.46898,W,0.073,,2019-04-30,,
2019-04-30 23:12:08.057502,23:12:08,A,3259.53001,N,09645.46893,W,0.173,,2019-04-30,,
2019-04-30 23:12:11.055065,23:12:11,A,3259.53007,N,09645.46887,W,0.019,,2019-04-30,,
2019-04-30 23:12:14.057179,23:12:14,A,3259.53002,N,09645.46885,W,0.035,,2019-04-30,,
2019-04-30 23:12:17.056893,23:12:17,A,3259.52998,N,09645.46881,W,0.032,,2019-04-30,,
2019-04-30 23:12:20.059710,23:12:20,A,3259.52984,N,09645.46878,W,0.052,,2019-04-30,,
2019-04-30 23:12:23.056176,23:12:23,A,3259.52962,N,09645.46873,W,0.116,,2019-04-30,,
2019-04-30 23:12:26.058381,23:12:26,A,3259.52952,N,09645.46875,W,0.094,,2019-04-30,,
2019-04-30 23:12:29.057151,23:12:29,A,3259.52953,N,09645.46879,W,0.067,,2019-04-30,,
2019-04-30 23:12:32.056440,23:12:32,A,3259.52958,N,09645.46891,W,0.024,,2019-04-30,,
2019-04-30 23:12:35.054905,23:12:35,A,3259.52967,N,09645.46896,W,0.063,,2019-04-30,,
2019-04-30 23:12:38.056905,23:12:38,A,3259.52974,N,09645.46897,W,0.09,,2019-04-30,,
2019-04-30 23:12:41.057676,23:12:41,A,3259.52987,N,09645.46904,W,0.04,,2019-04-30,,
2019-04-30 23:12:44.059006,23:12:44,A,3259.52993,N,09645.46912,W,0.0,,2019-04-30,,
2019-04-30 23:12:47.056509,23:12:47,A,3259.52989,N,09645.46916,W,0.066,,2019-04-30,,
2019-04-30 23:12:50.057308,23:12:50,A,3259.52989,N,09645.46926,W,0.045,,2019-04-30,,
2019-04-30 23:12:53.056956,23:12:53,A,3259.53012,N,09645.46935,W,0.024,,2019-04-30,,
2019-04-30 23:12:56.058991,23:12:56,A,3259.53028,N,09645.46946,W,0.118,,2019-04-30,,
2019-04-30 23:12:59.054987,23:12:59,A,3259.53027,N,09645.46956,W,0.045,,2019-04-30,,
2019-04-30 23:13:02.058322,23:13:02,A,3259.53022,N,09645.46968,W,0.034,,2019-04-30,,
2019-04-30 23:13:05.064006,23:13:05,A,3259.53008,N,09645.46974,W,0.018,,2019-04-30,,
2019-04-30 23:13:08.058848,23:13:08,A,3259.53000,N,09645.46969,W,0.145,,2019-04-30,,
2019-04-30 23:13:11.057452,23:13:11,A,3259.53009,N,09645.46966,W,0.091,,2019-04-30,,
2019-04-30 23:13:14.059473,23:13:14,A,3259.53008,N,09645.46968,W,0.058,,2019-04-30,,
2019-04-30 23:13:17.055928,23:13:17,A,3259.53006,N,09645.46970,W,0.1,,2019-04-30,,
2019-04-30 23:13:20.058913,23:13:20,A,3259.53000,N,09645.46968,W,0.11,,2019-04-30,,
2019-04-30 23:13:23.055780,23:13:23,A,3259.53001,N,09645.46963,W,0.092,,2019-04-30,,
2019-04-30 23:13:28.059165,23:13:28,A,3259.53005,N,09645.46964,W,0.057,,2019-04-30,,
2019-04-30 23:13:31.056111,23:13:31,A,3259.53002,N,09645.46958,W,0.058,,2019-04-30,,
2019-04-30 23:13:36.059625,23:13:36,A,3259.53020,N,09645.46962,W,0.074,,2019-04-30,,
2019-04-30 23:13:39.055836,23:13:39,A,3259.53032,N,09645.46954,W,0.215,,2019-04-30,,
2019-04-30 23:13:42.056421,23:13:42,A,3259.53035,N,09645.46948,W,0.043,,2019-04-30,,
2019-04-30 23:13:47.057369,23:13:47,A,3259.53046,N,09645.46951,W,0.051,,2019-04-30,,
2019-04-30 23:13:50.060895,23:13:50,A,3259.53057,N,09645.46954,W,0.069,,2019-04-30,,
2019-04-30 23:13:53.057054,23:13:53,A,3259.53064,N,09645.46957,W,0.13,,2019-04-30,,
2019-04-30 23:13:56.059679,23:13:56,A,3259.53060,N,09645.46966,W,0.037,,2019-04-30,,
2019-04-30 23:13:59.055917,23:13:59,A,3259.53065,N,09645.46974,W,0.063,,2019-04-30,,
2019-04-30 23:14:02.059779,23:14:02,A,3259.53072,N,09645.46978,W,0.039,,2019-04-30,,
2019-04-30 23:14:05.064290,23:14:05,A,3259.53079,N,09645.46984,W,0.118,,2019-04-30,,
2019-04-30 23:14:08.062535,23:14:08,A,3259.53087,N,09645.46989,W,0.018,,2019-04-30,,
2019-04-30 23:14:11.056070,23:14:11,A,3259.53084,N,09645.46998,W,0.084,,2019-04-30,,
2019-04-30 23:14:14.055991,23:14:14,A,3259.53086,N,09645.47003,W,0.071,,2019-04-30,,
2019-04-30 23:14:17.053781,23:14:17,A,3259.53093,N,09645.47008,W,0.068,,2019-04-30,,
2019-04-30 23:14:20.057002,23:14:20,A,3259.53099,N,09645.47013,W,0.035,,2019-04-30,,
2019-04-30 23:14:23.056234,23:14:23,A,3259.53101,N,09645.47018,W,0.179,,2019-04-30,,
2019-04-30 23:14:26.056851,23:14:26,A,3259.53106,N,09645.47025,W,0.007,,2019-04-30,,
2019-04-30 23:14:29.054686,23:14:29,A,3259.53105,N,09645.47024,W,0.097,,2019-04-30,,
2019-04-30 23:14:32.056536,23:14:32,A,3259.53109,N,09645.47025,W,0.063,,2019-04-30,,
